Date,Open,High,Low,Close,Volume,Adj Close
2011-01-26,3.57,3.57,3.41,3.41,28200,3.41
2011-01-25,3.65,3.65,3.40,3.52,46500,3.52
2011-01-24,3.52,3.65,3.46,3.61,29700,3.61
2011-01-21,3.45,3.60,3.35,3.45,19000,3.45
2011-01-20,3.44,3.45,3.36,3.38,19900,3.38
2011-01-19,3.47,3.47,3.39,3.42,24900,3.42
2011-01-18,3.62,3.67,3.50,3.53,37200,3.53
2011-01-14,3.64,3.73,3.63,3.68,35900,3.68
2011-01-13,3.70,3.72,3.53,3.68,48100,3.68
2011-01-12,3.35,3.69,3.29,3.65,108500,3.65
